State,County,PCT_REDUCED_LUNCH10,PCT_DIABETES_ADULTS10,PCT_OBESE_ADULTS10,FOODINSEC_10_12,PCT_OBESE_CHILD11,PCT_LACCESS_POP10,PCT_LACCESS_CHILD10,PCT_LACCESS_SENIORS10,PCT_LOCLFARM07,FMRKT13,PCT_FMRKT_SNAP13,PCT_FMRKT_WIC13,FMRKT_FRVEG13,PCT_FRMKT_FRVEG13,PCT_FRMKT_ANMLPROD13,FOODHUB12,FARM_TO_SCHOOL,SODATAX_STORES11,GROC12,SNAPS12,WICS12,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_65OLDER10,PCT_18YOUNGER10,POVRATE10,CHILDPOVRATE10,SNAP_PART_RATE10
MO,Wright,9.345535219,12,34.7,16.7,12.9,11.88127832,2.890853513,2.185779078,4.5,3,0,0,3,100,66.66666667,0,0,1.225,4,21.16666667,5,96.322083,0.462397,1.264948,0.27106,17.491363,25.894233,23.9,34.9,89
MO,St. Louis,3.707004595,11.7,32.9,16.7,13.2,10.17323775,2.007774781,1.134012981,,9,33,0,8,88.88888889,77.77777778,1,1,1.225,113,334.75,19,42.187451,48.979624,3.485816,2.891692,11.016493,21.152605,27.7,40.7,89
MT,Beaverhead,,8.2,24.6,14.1,11.3,21.22718003,4.037378933,4.254601757,4.9,1,0,0,0,0,0,0,0,0,3,7.333333333,2,92.656284,0.205494,3.655635,0.389358,16.926238,20.116807,18.1,25.3,75
MT,Big Horn,6.560283688,12.8,35.3,14.1,13.9,47.0199991,16.353647,3.829755756,1,1,0,0,0,0,0,0,0,0,5,9.5,4,30.376992,0.233191,3.964244,0.458609,10.027206,33.175282,25.9,34.3,75
MT,Blaine,3.132728772,11.6,33.5,14.1,13.7,34.01274338,11.05505328,3.551518715,2.1,0,,,,,,0,0,0,4,6,4,47.866276,0.107842,1.771684,0.092436,13.511015,30.02619,28.3,38.8,75
MT,Broadwater,8.89212828,7.8,29.5,14.1,9.1,26.61761413,5.860402747,3.657552894,5.3,0,,,,,,0,0,0,1,3,1,94.618674,0.267284,2.245189,0.160371,17.765502,22.487527,11.8,17.5,75
MT,Carbon,9.801031688,8,25.4,14.1,10.1,35.92777504,7.598983141,6.131655158,4.2,1,0,0,0,0,0,0,0,0,4,6.416666667,3,95.931732,0.297678,1.865449,0.218297,18.803334,19.706291,13.1,17,75
MT,Carter,17.88617886,8.2,23.9,14.1,9.7,99.99999981,17.4999999,23.18965512,3.2,0,,,,,,0,0,0,1,1,1,97.586207,0.086207,0.689655,0.086207,23.189655,17.5,18.6,29.2,75
MT,Cascade,7.406449388,8.3,26.8,14.1,9.5,24.36232804,5.28392728,4.517118156,5.3,2,50,50,2,100,100,0,0,0,11,51.16666667,11,87.42484,1.177961,3.333456,0.817687,15.603674,22.907521,13.5,20.8,75
MT,Chouteau,13.34379906,9.8,29.1,14.1,6.6,71.38561598,21.48802542,9.830474138,2.1,1,0,0,1,100,100,0,0,0,2,3,4,75.468777,0.017203,1.617065,0.361259,17.340444,26.681576,16.6,21.7,75
MT,Custer,7.218212104,9.3,24.2,14.1,16.8,40.70795684,8.657326577,6.806344878,5.8,1,0,100,1,100,100,0,0,0,3,8,3,94.10206,0.26498,2.248055,0.316266,17.471579,22.711343,14.9,20.6,75
MT,Daniels,10.48689139,9.1,24.4,14.1,13.9,99.99999988,21.01656192,24.84294667,,0,,,,,,0,0,0,2,2,2,94.403198,0.171331,1.541976,0.228441,24.842947,21.016562,11.1,13.5,75
MT,Dawson,,7.5,26.6,14.1,10.7,41.39486356,9.093863404,8.119203042,1.9,2,0,50,1,50,50,0,0,0,2,7,2,94.546063,0.278831,1.985278,0.289984,17.912112,20.845416,12.4,15.7,75
MT,Deer Lodge,11.48282098,8.1,27.4,14.1,12.2,6.528133827,1.124873902,1.562199105,,1,0,0,1,100,100,0,0,0,3,7.166666667,3,91.611099,0.38718,2.914605,0.30114,19.165412,18.907292,18.7,27.7,75
MT,Fallon,7.756813417,7.9,24.5,14.1,13.4,22.43639815,5.295807925,4.676560696,3,0,,,,,,0,0,0,1,1.5,1,96.643599,0.069204,1.176471,0.588235,17.439446,23.49481,9.5,13,75
MT,Fergus,13.4169279,8.2,24.7,14.1,8.1,29.44939892,6.174586494,6.000076831,2.4,1,0,0,0,0,0,0,0,0,7,8.916666667,1,95.675816,0.15536,1.475919,0.23304,21.491455,20.196789,13.6,20.2,75
MT,Flathead,9.217171717,7,21,14.1,7.4,11.80780374,2.82210141,1.785164741,9.1,4,75,25,3,75,75,0,0,0,15,61.41666667,14,93.963356,0.197959,2.276526,0.574081,14.410303,23.374538,14.8,21,75
MT,Gallatin,6.598803465,4.1,17.5,14.1,6.3,15.19039097,3.344381911,1.943574203,5.5,7,43,28.57142857,5,71.42857143,85.71428571,1,1,0,19,46.75,14,93.332812,0.309452,2.759376,1.129445,9.462313,20.927686,12.9,13.5,75
MT,Garfield,,7.9,24.3,14.1,24.4,55.3010247,13.1959067,10.23285669,3.1,0,,,,,,0,0,0,1,1,1,98.424544,0.248756,0.248756,0.082919,20.563847,23.134328,19.1,28.3,75
MT,Glacier,1.639344262,12.8,31.5,14.1,19,24.99598212,7.972012401,2.534302793,1.6,0,,,,,,0,0,0,5,11.91666667,3,30.726174,0.126875,1.798642,0.194044,10.553026,31.6143,28.8,38.2,75
MT,Golden Valley,20.83333333,9.4,28.6,14.1,8.7,100.0000004,21.71945717,21.38009052,1.3,0,,,,,,0,0,0,0,1,0,92.986425,0,3.506787,0.678733,21.38009,21.719457,21.1,35.4,75
MT,Granite,9.523809524,8.1,20.9,14.1,,63.57613863,9.3294374,17.21184648,1.8,0,,,,,,0,0,0,3,2.416666667,1,96.394933,0.097434,1.429035,0.064956,24.455992,17.018513,14.8,26.4,75
MT,Hill,5.580939948,8.2,32.7,14.1,22.7,46.58330351,13.467937,6.107448264,2.6,1,0,0,1,100,100,0,0,0,1,14.91666667,3,72.943588,0.291998,2.317346,0.41004,12.661531,26.776839,18.5,26.2,75
MT,Jefferson,6.546854942,7.5,20.1,14.1,16.9,30.46930088,6.537916237,4.168732887,7,2,0,0,1,50,50,0,0,0,3,4,2,94.020691,0.140277,1.963879,0.341925,14.071541,23.066807,10,12.6,75
MT,Judith Basin,10.6870229,8.5,25.5,14.1,,61.58834268,12.65683929,13.43397338,4.9,0,,,,,,0,0,0,2,2,1,97.200772,0.048263,1.158301,0.096525,20.801158,20.608108,16,23.8,75
MT,Lake,11.04651163,9.1,27.3,14.1,15.7,17.85468025,4.529977956,3.054211156,11.3,3,100,0,3,100,100,1,0,0,8,22.58333333,8,68.07208,0.30613,3.471787,0.389619,16.816253,25.328741,21.5,30.8,75
MT,Lewis and Clark,7.442588727,6.7,23.8,14.1,4.9,24.68119613,5.300208061,3.944873101,7.6,1,0,0,0,0,0,0,0,0,10,41.41666667,9,92.434735,0.320215,2.495465,0.552094,13.813392,22.676867,11.4,15.2,75
MT,Liberty,12.68115942,7.8,27.1,14.1,10.9,50.40444621,11.80174569,6.521280301,2,2,0,0,2,100,0,0,0,0,1,1.166666667,1,98.033348,0.085507,0.342027,0.12826,19.752031,21.975203,21.9,25.7,75
MT,Lincoln,12.01848998,9.5,26.2,14.1,11.1,14.87225965,2.387913349,3.237476236,10.9,1,0,0,0,0,0,0,0,0,8,19.41666667,6,94.204297,0.10159,2.346726,0.294611,20.521156,19.789709,18.7,33.3,75
MT,McCone,9.811320755,7.9,25,14.1,17.3,92.09855911,19.67499821,20.7290945,0.8,1,0,0,0,0,0,0,0,0,1,1,1,97.404844,0.17301,0.749712,0.11534,22.029988,20.934256,16.2,24.9,75
MT,Madison,12.64108352,7.7,22.7,14.1,,36.89975505,6.003150608,6.818922872,3.2,3,0,0,3,100,100,0,0,0,5,5.583333333,3,95.371213,0.195033,2.418411,0.338057,20.959563,17.735015,11.6,17.8,75
MT,Meagher,12.91666667,8.8,25.6,14.1,15.5,99.9999998,19.3019568,22.63352735,3.6,0,,,,,,0,0,0,2,3,2,96.615547,0.105764,1.480698,0.317292,22.633527,19.301957,19.5,31,75
MT,Mineral,13.39869281,9.3,29.7,14.1,11.3,46.68348678,8.383040504,9.554643857,6.1,0,,,,,,0,0,0,3,7,1,93.582761,0.213119,1.894388,0.710395,21.92754,17.949325,17.9,28.6,75
MT,Missoula,8.256950231,4.8,20.5,14.1,9.6,27.46427081,6.287624089,3.243259706,9.7,5,40,60,3,60,40,0,1,0,19,68.41666667,14,91.024621,0.376948,2.61759,1.116204,11.397177,19.970905,15,18.6,75
MT,Musselshell,11.46131805,8.6,24,14.1,,31.89033188,6.12529813,6.0327983,4,0,,,,,,0,0,0,2,2,2,94.270604,0.220361,2.600264,0.220361,18.818863,20.581754,17.7,31.6,75
MT,Park,8.978174603,6.3,22.7,14.1,12.1,37.47623159,7.313533292,6.015609836,4.7,2,0,50,1,50,50,0,0,0,4,12,2,95.248145,0.121514,2.078537,0.32617,16.557943,19.736506,13.9,21.2,75
MT,Petroleum,15.30612245,9,24.4,14.1,10.4,100.0000005,22.87449404,20.85020259,1,0,,,,,,0,0,0,1,1,1,98.380567,0,1.012146,0,20.850202,22.874494,20.6,28.4,75
MT,Phillips,19.82758621,8.5,26.6,14.1,,36.11307042,8.218096789,6.783834391,2.3,0,,,,,,0,0,0,2,4,3,86.174465,0.023513,1.904538,0.235128,20.291559,23.136609,16.5,21.7,75
MT,Pondera,,9,29,14.1,13.4,45.34808339,12.46842634,6.793906304,4.1,0,,,,,,0,0,0,2,5.416666667,3,82.236307,0.113766,1.413944,0.211279,18.868844,24.963432,19.4,28.2,75
MT,Powder River,,8.6,25.1,14.1,22.9,52.37716577,11.17886701,10.06033267,0.9,0,,,,,,0,0,0,2,1,1,94.37751,0.057372,1.376936,0.172117,22.719449,20.826162,14.5,18.6,75
MT,Powell,,7.9,25.2,14.1,11.4,19.5843269,4.061410596,3.891730431,4,1,0,0,0,0,0,0,0,0,2,5.833333333,2,91.433044,0.925004,1.665006,0.441156,16.393909,17.347374,20.5,24,75
MT,Prairie,17.8343949,9.5,26.9,14.1,,100.0000002,17.72688717,26.03901613,2.9,0,,,,,,0,0,0,1,1,1,95.419847,0,1.357082,0.508906,26.039016,17.726887,15.6,26.9,75
MT,Ravalli,10.35621199,6.7,20.9,14.1,12.2,4.591866415,0.769089116,1.076634911,8.9,5,20,40,4,80,60,0,0,0,11,21.33333333,8,93.912265,0.179051,2.97175,0.509798,19.218144,21.943698,17.5,26.4,75
MT,Richland,8.379204893,6.9,30.9,14.1,13,33.46658744,8.335994319,4.805547047,1.5,1,0,0,1,100,100,0,0,0,3,5.166666667,6,93.258773,0.123127,3.047404,0.246255,14.857377,23.424995,11.4,15.4,75
MT,Roosevelt,2.74151436,13.3,35.8,14.1,22.9,57.76008229,18.42920393,6.307231577,1,1,0,0,0,0,0,0,0,0,7,12.5,4,35.577938,0.115108,1.266187,0.431655,10.800959,31.760192,27.3,38,75
MT,Rosebud,6.52173913,10.1,32.7,14.1,19.9,24.12586221,7.298880943,3.137002372,1.9,0,,,,,,0,0,0,5,9,5,60.175458,0.249106,3.390014,0.45489,11.458897,29.589516,18.8,27.2,75
MT,Sanders,9.478021978,10.4,26.6,14.1,8.5,41.85255522,8.820213684,8.422399441,7.9,4,50,0,2,50,50,0,0,0,10,19.91666667,5,90.423202,0.148953,2.041532,0.280382,21.51932,20.625602,19.4,30.7,75
MT,Sheridan,9.448818898,9.1,27.5,14.1,,35.24483331,6.687763521,7.873197155,1.3,0,,,,,,0,0,0,2,3.416666667,1,94.592199,0.206856,1.507092,0.413712,23.108747,19.444444,11.7,15.7,75
MT,Silver Bow,8.207780526,8.8,27.4,14.1,9.7,24.76413303,4.54011418,3.777138747,4,2,0,0,0,0,50,0,0,0,7,30.5,6,92.149123,0.30117,3.663743,0.47076,16.415205,21.005848,17.7,23.4,75
MT,Stillwater,4.529370134,8.3,25.2,14.1,,15.86225368,3.163868802,3.031567573,3.1,1,0,0,1,100,100,0,0,0,3,5,2,95.294505,0.098717,2.347263,0.307119,16.397938,22.968082,10.2,13.9,75
MT,Sweet Grass,,8,21.8,14.1,,22.61459051,5.498984058,3.437431442,7,1,0,0,0,0,0,0,0,0,1,2,1,95.617639,0.109559,1.396878,0.602575,20.651876,23.007395,11.4,15.5,75
MT,Teton,9.302325581,8.4,24.2,14.1,,60.16043138,14.57377343,11.68129545,3.1,1,0,0,1,100,0,0,0,0,2,2.833333333,2,95.372962,0.049399,1.251441,0.131731,20.764038,23.283385,15.5,20.9,75
MT,Toole,,8.3,28.7,14.1,,37.61055013,7.73821289,5.010058896,2.8,1,0,0,0,0,0,0,0,0,3,4.666666667,2,90.401953,0.52592,2.42299,0.432006,13.880541,20.717506,15.9,18.8,75
MT,Treasure,12.08791209,8.7,24.8,14.1,,99.99999999,18.6629526,23.81615603,2,1,0,0,1,100,0,0,0,0,0,0,0,92.75766,0,3.481894,0.417827,23.816156,18.662953,11.4,18.8,75
MT,Valley,10.34482759,10.3,27.4,14.1,8.7,40.24964494,9.35478641,8.061726794,1.4,2,0,50,1,50,50,0,0,0,3,5.5,2,86.361786,0.230696,1.234903,0.488533,20.694803,23.164608,13.4,21.4,75
MT,Wheatland,9.627329193,8.2,24.5,14.1,,99.99999953,23.66236161,20.66420671,3.6,0,,,,,,0,0,0,1,1.25,1,95.202952,0.322878,1.476015,0.50738,20.664207,23.662362,17.2,23.2,75
MT,Wibaux,6.569343066,9.5,28.3,14.1,,52.47443477,11.67835639,11.46451286,1.4,0,,,,,,0,0,0,1,1,1,97.050147,0,1.278269,0.491642,23.893805,21.337266,12.9,15.8,75
MT,Yellowstone,8.491767488,8.5,27.1,14.1,10.5,26.55557611,6.628591145,3.676410469,3.3,3,0,33.33333333,2,66.66666667,33.33333333,0,0,0,17,92.91666667,14,88.167356,0.575785,4.700214,0.61836,14.102668,23.680156,12.9,17.3,75
MT,Yellowstone National Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,Adams,8.841273143,8,28.9,13.4,13.9,24.40045626,5.618044193,5.306762116,4.9,2,0,100,2,100,100,0,0,0,6,14.75,6,88.46767,0.698253,8.11121,1.390129,15.425328,23.966968,12.5,17.7,75
NE,Antelope,16.27647715,11.3,28.1,13.4,13.8,41.28488259,9.382542256,9.221952089,2.2,3,0,0,0,0,0,0,0,0,4,6,4,96.005984,0.284218,2.662678,0.299177,21.002244,23.545251,13.7,22.5,75
NE,Arthur,0,9.7,29.3,13.4,,100.000001,27.17391327,20.43478284,2.9,0,,,,,,0,0,0,1,0,0,94.565217,0,4.130435,0.217391,20.434783,27.173913,11.9,16.4,75
NE,Banner,13.4502924,11,33.1,13.4,,100.0000009,22.31884083,19.71014512,0.9,0,,,,,,0,0,0,0,0,0,95.072464,0,3.768116,0,19.710145,22.318841,13.2,25.6,75
NE,Blaine,12.90322581,9.1,31.3,13.4,,99.99999966,24.47698751,19.87447695,0.9,0,,,,,,0,0,0,0,0,0,99.16318,0.209205,0,0,19.874477,24.476987,20.3,37.3,75
NE,Boone,13.86363636,9.3,27.9,13.4,12.7,28.83392573,6.844807094,5.603139662,0.6,0,,,,,,0,0,0,4,7,5,97.783833,0.417802,1.180745,0.181653,21.144414,23.687557,9.7,13.2,75
NE,Box Butte,10.81218274,10.2,32.2,13.4,15.4,33.08949583,8.551497821,4.216746691,3,1,0,0,0,0,0,0,0,0,4,6.416666667,3,84.57729,0.433322,10.231694,0.291829,15.148567,25.194553,13.1,19.8,75
NE,Boyd,13.11953353,9,30.9,13.4,,100.0000001,21.48642211,26.53644602,2.3,0,,,,,,0,0,0,2,3,3,96.42687,0.047642,1.572177,0.809909,26.536446,21.486422,13.9,23.3,75
NE,Brown,14.50676983,11.4,31.7,13.4,8.2,10.08354662,1.868752802,2.165073051,2.1,2,0,0,0,0,0,0,0,0,3,5.666666667,3,97.678855,0.063593,0.922099,0.222576,24.069952,21.653418,13.9,20.4,75
NE,Buffalo,8.083752982,7.1,30.1,13.4,13.6,31.71195913,8.212371708,4.148056619,4.4,4,0,75,4,100,50,0,0,0,7,22.83333333,10,89.21088,0.767863,7.444363,1.273264,12.099258,24.009804,12.4,14.7,75
NE,Burt,10.16528926,11,31.4,13.4,20.5,44.05870849,9.512453623,10.86515668,2.9,0,,,,,,0,0,0,2,6.583333333,4,95.071449,0.335375,1.83727,0.247886,23.111694,22.513852,12.1,16.6,75
NE,Butler,13.18879855,7.9,27.8,13.4,9.4,16.08617307,3.662963406,3.200417841,2.3,1,0,0,0,0,0,0,0,0,2,3.083333333,2,96.390709,0.285884,2.322811,0.32162,19.094699,24.776653,9.1,12,75
NE,Cass,7.599009901,9.2,31.8,13.4,11.6,27.94406464,7.168437147,4.442441702,4.8,1,0,100,1,100,0,0,0,0,5,9.75,4,95.412226,0.324868,2.408779,0.332792,14.274395,25.32784,7.2,11.2,75
NE,Cedar,10.54421769,9.3,28.1,13.4,16,40.17390847,9.811199446,8.243744701,2.2,1,0,0,0,0,0,0,0,0,4,5.166666667,4,97.819702,0.079078,1.276548,0.079078,20.379575,25.417985,11.1,14.9,75
NE,Chase,7.736389685,9.2,26.7,13.4,16,29.70483172,6.490286372,7.356967046,4.3,0,,,,,,0,0,0,3,5,3,88.023197,0.126072,11.14473,0.100857,20.423601,23.80232,11.7,16.2,75
NE,Cherry,11.44278607,8.1,27,13.4,12.7,39.14379053,9.283144636,7.473639491,1.2,1,0,0,1,100,100,0,0,0,2,5.916666667,2,89.987747,0.192543,1.662874,0.350079,20.829687,22.142482,13.7,25.7,75
NE,Cheyenne,10.65088757,8.5,28.4,13.4,11.7,18.92452848,4.099449208,3.446778085,1.7,1,0,0,0,0,0,0,0,0,3,5,3,90.808162,0.190038,6.10122,1.580316,15.923185,23.944789,10.7,15.2,75
NE,Clay,11.11111111,10.7,34.7,13.4,,46.35205617,11.82234411,7.27066586,2,1,0,0,0,0,0,0,0,0,6,5,5,90.813207,0.321003,7.673494,0.152858,17.853867,25.221645,11,15.7,75
NE,Colfax,10.96316023,7.9,33.9,13.4,22.4,26.85212623,6.156217736,5.764749011,2.7,1,0,0,0,0,0,0,0,0,6,8,2,57.356158,0.466001,41.036614,0.228245,13.580599,29.129815,10.9,15.2,75
NE,Cuming,14.66408269,8,29.8,13.4,13.4,32.88644729,8.053546952,6.550659427,1.6,2,0,0,0,0,0,0,0,0,3,7.833333333,4,90.502243,0.087537,8.250356,0.186016,20.800963,24.969909,10.3,13.1,75
NE,Custer,12.07977208,9.6,31.7,13.4,9.9,51.65351417,11.73598869,11.24654631,2.9,1,0,0,1,100,100,0,0,0,5,10.66666667,7,96.453058,0.255965,1.974586,0.137124,20.870281,23.640186,14,21.3,75
NE,Dakota,13.00156915,9.6,33.7,13.4,15.6,19.28574779,5.521183333,2.454114748,2.5,1,0,100,1,100,100,0,0,0,5,15.16666667,3,55.203275,3.051509,35.31848,2.956298,11.382462,30.077121,13.2,20.4,75
NE,Dawes,9.945184025,8.6,29.8,13.4,14.8,22.96587459,4.128613293,5.984125689,4.7,1,0,0,0,0,0,0,0,0,2,4,3,87.758658,1.415814,3.332607,1.023742,16.33631,19.233283,17.6,20.7,75
NE,Dawson,13.10952738,9.4,32.2,13.4,16.1,36.33197745,10.70321626,4.596646722,2.5,4,0,0,0,0,0,0,0,0,4,18.91666667,5,63.569843,2.918688,31.842473,0.554962,13.865823,28.566143,11.7,17.5,75
NE,Deuel,14.40443213,10.2,27.5,13.4,,26.81713606,4.76207601,6.280322573,0.4,0,,,,,,0,0,0,1,2,2,94.744977,0.05152,3.863988,0.257599,23.699124,21.020093,12.7,22.5,75
NE,Dixon,12.76901004,8.4,32.5,13.4,17.3,41.63346262,11.01827844,7.041643541,1.6,0,,,,,,0,0,0,3,2.5,2,88.216667,0.233333,10.366667,0.166667,17.833333,25.616667,9.7,15.1,75
NE,Dodge,9.565069657,8.9,29.8,13.4,16,26.74341729,6.619828782,4.985904993,2.7,2,0,0,0,0,0,0,0,0,7,22,9,87.541904,0.49876,10.054237,0.490584,18.369627,23.896868,12.7,19,75
NE,Douglas,7.152060318,8.4,28.4,13.4,14.3,14.35491205,3.881959149,1.710132919,6.1,10,50,50,7,70,60,0,0,0,101,239.75,88,71.94388,11.4436,11.178279,2.632515,10.611862,26.052291,14.7,20.5,75
NE,Dundy,11.14369501,10.1,30.1,13.4,,33.26264259,6.772130384,7.323695654,1.9,0,,,,,,0,0,0,0,1,1,92.231076,0.348606,5.826693,0.099602,22.958167,22.211155,13.5,19.1,75
NE,Fillmore,6.545820745,9.1,29.2,13.4,9,23.93482574,5.670150025,5.005958482,1.9,1,0,0,0,0,0,0,0,0,4,8,3,95.398981,0.509338,3.022071,0.152801,22.342954,23.837012,9,14,75
NE,Franklin,16.33663366,10.1,31.7,13.4,,48.01715446,10.05394545,10.25738792,1.9,0,,,,,,0,0,0,2,3,2,97.51938,0.031008,1.023256,0.093023,23.937984,21.581395,14.3,19.6,75
NE,Frontier,15.60402685,8.8,31.9,13.4,,100.0000002,21.55297533,18.97677799,3.2,1,0,0,0,0,0,0,0,0,5,2,2,97.496372,0,1.269956,0.145138,18.976778,21.552975,14.1,17.9,75
NE,Furnas,15.14878269,11,32.2,13.4,17.1,47.214542,10.49656656,11.62176302,2.5,0,,,,,,0,0,0,4,4,3,95.684614,0.161323,2.661827,0.201654,22.726356,23.311151,13.4,21.2,75
NE,Gage,9.734513274,10.7,34,13.4,19.4,29.21238514,7.127305002,5.251605725,1.6,3,33,33.33333333,1,33.33333333,0,0,0,0,4,15.33333333,6,96.060239,0.322711,1.725606,0.36305,19.389539,22.970732,12.5,18.4,75
NE,Garden,14.33823529,9.9,26.3,13.4,,99.86106465,18.55853761,27.2116982,1.7,0,,,,,,0,0,0,1,1,1,94.409334,0.194458,3.889159,0,27.224113,18.570734,15.9,26.6,75
NE,Garfield,9.585492228,9.9,27.6,13.4,13,10.19898224,1.992590855,2.693866579,1.8,1,0,0,0,0,0,0,0,0,2,2,2,98.682284,0.146413,0.732064,0.097609,27.086384,21.034651,14.6,19.6,75
NE,Gosper,10.71428571,9.9,29.5,13.4,,63.51753553,15.55501951,14.05899433,2.3,0,,,,,,0,0,0,1,0.083333333,0,95.596869,0.391389,2.39726,0.195695,21.086106,22.407045,9.5,15.8,75
NE,Grant,15.90909091,8.7,28.4,13.4,,99.99999965,18.72964159,19.38110739,3.6,0,,,,,,0,0,0,1,1,1,97.71987,0,1.140065,0.162866,19.381107,18.729642,12.1,24.4,75
NE,Greeley,19.32773109,9.3,33.2,13.4,,61.96810228,14.57962891,14.45725669,2.7,0,,,,,,0,0,0,2,3,3,96.572104,0.630418,2.009456,0.078802,23.049645,23.522459,13.7,22.1,75
NE,Hall,9.834460662,8.7,31.2,13.4,16.8,20.98291134,5.664955655,2.964811368,4.1,2,0,0,1,50,50,0,0,0,10,34.58333333,10,72.580067,1.54589,23.295852,0.987937,13.394304,27.261249,13.1,19.1,75
NE,Hamilton,9.950859951,8.3,29.9,13.4,11.1,6.439731381,1.71138843,0.979204099,4.2,1,100,0,1,100,100,0,0,0,2,5.166666667,2,96.87637,0.208242,1.983779,0.197282,16.429198,25.635686,8.5,11.4,75
NE,Harlan,12.17105263,9.4,29.3,13.4,,6.973994419,1.374895793,1.204703561,1.6,2,0,0,0,0,0,0,0,0,1,2,2,97.662869,0.029214,1.314636,0.204499,23.517382,21.530821,10.9,17.9,75
NE,Hayes,9.929078014,9.1,27.7,13.4,,100.0000004,23.06101342,19.7518097,1.1,0,,,,,,0,0,0,1,1,0,95.966908,0,3.412616,0.310238,19.75181,23.061013,17.1,27.1,75
NE,Hitchcock,23.11557789,9.5,33.8,13.4,,87.33452756,18.71157748,19.94671537,1.1,0,,,,,,0,0,0,2,2,2,96.973865,0.206327,1.444292,0.103164,22.86795,21.354883,15.2,28.9,75
NE,Holt,13.29552615,9.5,30.3,13.4,12.3,25.54930318,5.414295126,5.485442597,1.8,0,,,,,,0,0,0,8,10.41666667,9,96.032583,0.15333,2.922856,0.15333,20.536655,23.469094,13.7,19.3,75
NE,Hooker,13.36633663,10.5,31.6,13.4,,99.99999954,21.33152169,26.22282615,2.3,0,,,,,,0,0,0,1,1,1,97.961957,0,1.086957,0,26.222826,21.331522,9.7,13.2,75
NE,Howard,12.46397695,9.2,31.5,13.4,7.2,20.50816253,4.858570601,3.671439243,3,0,,,,,,0,0,0,3,4,1,96.700669,0.239082,1.737329,0.191266,18.728084,24.593561,10.5,15.1,75
NE,Jefferson,9.938366718,9.7,32.2,13.4,14.7,23.81214562,5.117539064,4.573314834,3.5,1,0,0,0,0,0,0,0,0,1,5.916666667,3,95.733404,0.225255,2.65006,0.238505,22.008745,21.306479,12.6,20.3,75
NE,Johnson,7.972972973,8.9,30,13.4,18.5,25.96147105,6.419786024,4.732057588,1.5,0,,,,,,0,0,0,1,3.583333333,1,83.477094,5.328733,8.338125,1.360935,17.615488,18.918919,12.3,15.6,75
NE,Kearney,10.7641742,7.4,29.4,13.4,12.1,11.3333232,2.847389085,1.995324727,1,2,0,0,0,0,0,0,0,0,3,4,2,94.960703,0.154107,3.76021,0.169518,18.292495,24.225613,9,12.6,75
NE,Keith,11.6003387,8.7,28.4,13.4,15.4,22.02674587,4.227541137,4.740750052,1.5,1,0,0,1,100,100,0,0,0,3,6.75,3,92.351816,0.191205,5.664436,0.394359,21.175908,21.570268,12,19.6,75
NE,Keya Paha,17.64705882,10.3,27.1,13.4,,99.88410638,21.72330105,25.56168147,1.5,0,,,,,,0,0,0,1,1,1,98.907767,0,0.485437,0.121359,25.606796,21.723301,22.6,37.4,75
NE,Kimball,16.37795276,10.1,31.4,13.4,12.2,7.513269807,1.449691143,1.345397744,1.9,0,,,,,,0,0,0,1,2.75,1,90.578383,0.157027,6.385763,0.706621,22.088459,22.428684,13,20.6,75
NE,Knox,14.51709658,8.9,27.9,13.4,14.1,75.11342449,18.42177808,16.62230137,1.6,0,,,,,,0,0,0,6,8,7,88.35766,0.091943,1.781404,0.19538,22.744512,24.089185,14.7,21.9,75
NE,Lancaster,7.438362919,7,26.7,13.4,11,13.41045551,3.575042137,1.19901582,4.2,6,50,16.66666667,4,66.66666667,50,1,1,0,50,130.25,44,84.336404,3.376231,5.846037,3.466979,10.89707,23.090183,14.8,17.6,75
NE,Lincoln,10.00870322,9,32.4,13.4,10.7,22.6938189,5.969412203,3.371902595,3.3,2,0,0,0,0,0,0,0,0,9,21.08333333,9,90.225419,0.647597,7.170414,0.529101,15.564374,25.035825,12.3,17.8,75
NE,Logan,6.565656566,8.2,28.8,13.4,,99.99999978,25.16382687,18.21756214,0.7,0,,,,,,0,0,0,0,1,0,96.854522,0.131062,1.703801,0.131062,18.217562,25.163827,12.5,21.4,75
NE,Loup,22.47191011,10.7,30,13.4,,80.12315556,19.16919846,15.66867554,1.5,0,,,,,,0,0,0,0,0,0,97.626582,0.158228,2.056962,0,21.677215,22.310127,17.3,24.6,75
NE,McPherson,0,9.4,28.2,13.4,,100.000001,28.01484255,17.99628947,3.5,0,,,,,,0,0,0,0,0,0,97.959184,0.371058,0.371058,0,17.996289,28.014842,18.9,33.6,75
NE,Madison,10.43115438,8,29.4,13.4,13.9,31.35446744,7.67202529,4.592765635,3.1,3,0,0,2,66.66666667,66.66666667,0,0,0,9,22.08333333,8,83.32951,1.172726,12.914325,0.450166,14.692052,25.022938,13.1,18.3,75
NE,Merrick,15.90551181,10,33.1,13.4,11.6,39.21565447,9.598168807,7.450591412,2.7,0,,,,,,0,0,0,4,4.833333333,1,94.391332,0.178458,3.45443,0.752071,18.049713,24.792862,11.8,16.1,75
